Date,Temperature (°C),Precipitation (mm),Wind Speed (km/h),Weather Condition,Underground Delays (min),Underground Cancellations (%),Underground Ridership (thousands),Bus Delays (min),Bus Cancellations (%),Bus Ridership (thousands),Overground Delays (min),Overground Cancellations (%),Overground Ridership (thousands),Tram Delays (min),Tram Cancellations (%),Tram Ridership (thousands),DLR Delays (min),DLR Cancellations (%),DLR Ridership (thousands),National Rail Delays (min),National Rail Cancellations (%),National Rail Ridership (thousands)
2021-01-16,-5,15,9,Heavy Snow,12,5,167,30,10,118,34,8,114,22,15,100,31,13,83,27,12,65
2021-01-17,-3,14,17,Heavy Snow,16,3,155,20,10,63,33,14,86,22,13,51,35,13,95,22,11,72
2021-01-18,-6,0,18,Clear,1,1,294,5,0,106,3,2,116,1,2,147,3,0,139,3,1,127
2021-01-19,1,16,23,Thunderstorm,9,3,243,17,8,87,15,6,111,10,5,103,16,4,89,10,6,114
2021-01-20,-6,0,29,Clear,3,1,320,3,0,147,5,0,106,3,1,149,3,0,103,3,1,124
2021-01-21,-1,0,23,Light Snow,5,1,245,16,6,113,10,8,107,12,5,100,13,8,98,16,6,92
2021-01-22,-8,5,19,Clear,3,0,303,2,1,131,4,1,147,1,0,142,4,2,114,3,0,121
2021-01-23,-5,0,30,Clear,1,0,317,4,1,118,3,2,139,5,2,143,4,1,146,2,1,134
2021-01-24,-7,11,15,Heavy Snow,14,5,194,25,13,122,28,10,58,33,11,98,34,10,125,33,14,79
2021-01-25,-8,6,29,Light Snow,9,1,240,14,7,118,20,7,81,13,5,88,17,5,91,19,7,81
2021-01-26,0,0,27,Clear,3,0,301,4,2,149,5,1,140,4,1,147,2,1,144,4,2,118
2021-01-27,3,19,15,Thunderstorm,7,1,231,18,3,96,15,5,103,17,8,109,16,4,81,10,3,85
2021-01-28,4,0,14,Clear,2,1,306,2,2,106,2,1,122,4,1,100,1,1,122,5,0,109
2021-01-29,-9,0,5,Light Snow,9,1,228,15,4,86,15,7,89,14,7,88,18,7,94,12,8,129
2021-01-30,-5,0,25,Clear,1,1,318,5,2,143,4,1,135,4,2,135,5,1,101,1,0,130
2021-01-31,-5,6,12,Light Snow,6,2,238,15,6,88,12,5,115,12,5,95,13,6,90,20,7,111
2021-02-01,-1,0,17,Light Snow,7,3,237,17,6,100,12,6,97,14,7,98,17,6,111,13,6,108
2021-02-02,-4,13,16,Heavy Snow,20,2,169,23,15,130,20,11,92,25,13,102,23,11,68,24,13,144
2021-02-03,1,0,22,Clear,3,1,305,4,1,127,3,1,145,2,2,104,4,0,133,4,0,110
2021-02-04,-7,0,8,Clear,1,1,311,4,1,138,1,2,112,2,0,135,4,1,150,4,2,122
2021-02-05,-3,4,21,Light Snow,5,1,234,16,7,119,12,5,80,14,4,128,20,6,115,14,6,122
2021-02-06,-8,9,27,Light Snow,5,2,225,12,4,94,12,6,120,11,6,88,17,7,124,19,7,99
2021-02-07,-8,0,15,Clear,2,1,294,5,0,128,5,2,139,4,1,137,2,1,113,4,0,132
2021-02-08,-2,0,6,Clear,2,1,317,3,1,128,2,2,132,1,0,125,3,2,126,3,1,149
2021-02-09,4,0,10,Clear,1,0,312,4,1,141,1,1,103,4,2,145,2,1,118,5,1,127
2021-02-10,3,0,19,Clear,2,1,296,3,1,144,2,0,110,5,0,112,3,1,146,4,2,103
2021-02-11,-4,0,11,Light Snow,9,1,224,11,7,110,17,7,82,12,5,83,12,5,81,17,5,98
2021-02-12,-4,0,26,Clear,1,1,297,4,1,105,3,1,100,3,0,114,3,0,133,5,1,142
2021-02-13,-8,0,7,Light Snow,8,1,228,10,6,121,16,7,125,10,4,107,18,6,97,11,7,111
2021-02-14,-3,7,29,Light Snow,6,3,269,15,4,93,18,5,129,12,7,116,12,4,105,14,5,97
2021-02-15,3,0,13,Clear,3,1,310,2,0,132,4,1,128,1,1,121,4,0,124,2,1,140
2021-02-16,2,0,20,Clear,3,0,310,3,2,143,4,1,130,4,1,136,3,0,128,4,2,145
2021-02-17,3,0,7,Clear,2,1,309,1,1,146,3,2,137,3,0,142,2,1,139,3,1,102
2021-02-18,-9,19,21,Thunderstorm,10,2,228,15,6,117,16,6,83,13,7,115,18,3,85,16,7,82
2021-02-19,-9,0,15,Clear,1,1,320,2,2,123,4,2,112,3,0,134,4,1,138,4,1,132
2021-02-20,0,0,29,Clear,2,1,319,2,0,139,2,1,145,2,0,108,5,0,136,5,1,119
2021-02-21,3,0,26,Clear,2,0,304,1,1,131,2,1,111,4,1,141,5,0,129,1,0,101
2021-02-22,-7,0,14,Clear,1,1,299,3,1,148,4,1,129,4,2,128,4,1,138,3,1,133
2021-02-23,-5,0,21,Clear,2,1,295,2,2,146,4,1,123,1,2,126,2,1,136,4,1,137
2021-02-24,-3,0,19,Clear,3,1,308,1,1,135,4,0,122,4,2,113,1,2,123,1,0,118
2021-02-25,1,0,10,Clear,1,1,288,5,0,108,3,0,142,2,0,139,3,1,133,2,1,143
2021-02-26,-5,18,6,Thunderstorm,8,2,203,12,6,117,11,6,108,13,5,110,17,3,78,14,6,91
2021-02-27,4,0,11,Partly Cloudy,2,0,298,4,1,131,1,0,145,3,1,131,1,1,135,1,2,140
2021-02-28,2,0,9,Clear,2,1,284,3,1,125,5,2,119,3,1,140,2,1,102,2,1,135
2021-03-01,20,0,19,Clear,1,0,307,2,1,117,3,1,123,5,1,134,4,1,142,3,1,108
2021-03-02,18,0,27,Partly Cloudy,1,1,316,2,0,128,2,2,122,5,0,147,1,1,123,3,1,134
2021-03-03,14,0,16,Partly Cloudy,1,0,316,4,0,131,3,1,127,5,2,102,4,2,142,2,2,135
2021-03-04,12,0,19,Partly Cloudy,1,1,281,1,1,131,3,0,101,2,1,112,2,1,104,3,0,105
2021-03-05,15,0,24,Partly Cloudy,3,0,291,5,0,140,1,1,133,2,1,114,5,0,143,3,0,115
2021-03-06,6,0,20,Clear,2,1,319,1,0,100,3,2,122,4,1,129,5,0,117,1,0,150
2021-03-07,17,3,17,Clear,1,0,310,2,1,110,4,1,106,4,0,107,4,2,141,3,2,129
2021-03-08,5,0,6,Clear,1,0,281,3,2,107,1,0,119,4,0,128,5,1,148,2,1,110
2021-03-09,9,0,17,Clear,1,0,304,4,1,129,4,1,106,5,0,109,1,0,125,5,0,113
2021-03-10,8,0,11,Clear,1,1,301,5,2,118,2,1,140,1,1,102,2,1,126,3,2,138
2021-03-11,10,0,29,Clear,1,0,284,3,1,135,4,2,149,4,0,112,2,1,108,3,1,105
2021-03-12,10,0,13,Partly Cloudy,2,0,298,2,1,122,2,1,124,3,1,133,4,2,150,3,0,115
2021-03-13,15,0,15,Clear,2,0,280,4,1,137,4,1,110,4,1,102,1,2,112,2,1,115
2021-03-14,16,0,21,Partly Cloudy,2,0,289,2,1,106,3,2,128,3,1,135,4,1,141,1,0,137
2021-03-15,14,0,22,Clear,3,0,283,3,1,104,3,0,130,1,2,132,4,0,116,4,1,113
2021-03-16,12,0,28,Clear,1,1,314,3,0,120,2,0,131,5,0,146,2,2,122,4,0,137
2021-03-17,10,0,18,Clear,2,0,315,4,1,127,2,1,114,3,1,143,3,1,122,2,1,149
2021-03-18,14,0,28,Clear,3,0,301,4,1,142,2,0,110,3,1,146,2,2,132,2,2,141
2021-03-19,11,14,12,Heavy Rain,8,3,265,19,6,97,16,5,118,18,7,105,13,6,99,17,7,104
2021-03-20,5,0,18,Clear,3,0,292,2,1,149,2,1,107,2,1,100,4,1,119,5,1,107
2021-03-21,12,11,26,Heavy Rain,8,1,251,19,7,112,13,6,85,13,7,117,20,5,128,19,7,87
2021-03-22,13,10,6,Light Rain,3,2,267,9,3,140,8,3,124,7,4,115,6,5,102,6,4,118
2021-03-23,10,9,24,Light Rain,2,1,295,7,3,135,8,4,108,9,3,104,7,3,119,9,4,130
2021-03-24,18,0,19,Clear,1,1,305,3,1,133,5,0,100,2,2,109,2,1,109,3,0,102
2021-03-25,18,0,18,Partly Cloudy,1,0,281,2,1,106,1,0,110,2,1,137,5,2,127,4,2,138
2021-03-26,19,0,15,Partly Cloudy,1,1,280,3,1,103,3,1,107,4,1,115,1,1,147,2,2,149
2021-03-27,6,8,24,Light Rain,3,1,255,9,2,119,7,2,120,6,3,107,6,3,120,9,2,129
2021-03-28,16,0,22,Clear,1,1,302,1,2,119,1,1,107,2,1,136,3,2,147,5,1,127
2021-03-29,17,0,25,Partly Cloudy,2,0,306,4,2,102,4,1,134,3,0,139,4,0,108,3,2,134
2021-03-30,18,0,22,Clear,2,0,287,3,1,109,4,1,142,4,0,140,4,2,131,4,2,132
2021-03-31,11,3,28,Partly Cloudy,1,0,307,1,1,137,2,0,125,3,2,130,2,0,129,2,1,105
2021-04-01,12,0,18,Partly Cloudy,1,1,309,3,1,112,4,0,105,5,2,132,1,1,143,3,0,116
2021-04-02,5,0,21,Partly Cloudy,3,1,292,3,0,102,1,1,108,2,1,129,2,1,122,4,2,137
2021-04-03,15,13,25,Heavy Rain,7,3,268,17,7,96,13,5,109,14,5,100,15,6,86,11,7,108
2021-04-04,14,0,13,Partly Cloudy,1,0,299,4,0,111,1,0,114,4,1,134,1,1,131,1,1,134
2021-04-05,17,0,23,Clear,2,0,297,1,1,142,3,1,149,5,1,129,2,1,139,2,1,107
2021-04-06,10,0,17,Clear,2,0,306,2,0,119,4,1,110,5,0,120,4,1,143,1,2,126
2021-04-07,20,6,15,Light Rain,5,2,292,5,4,138,8,4,102,6,3,133,10,4,127,8,4,105
2021-04-08,20,0,18,Clear,2,1,300,4,1,129,3,1,118,4,0,141,4,1,136,2,1,103
2021-04-09,15,0,5,Partly Cloudy,1,0,280,3,0,131,4,0,148,2,1,138,4,1,135,2,1,129
2021-04-10,6,0,7,Clear,1,0,311,4,1,101,5,2,115,4,1,132,4,1,136,4,2,136
2021-04-11,14,0,5,Clear,1,1,283,4,1,138,1,0,107,5,2,140,4,0,130,3,1,139
2021-04-12,17,0,21,Clear,3,1,312,2,0,127,3,1,147,3,1,116,4,0,145,1,2,102
2021-04-13,18,11,29,Heavy Rain,8,1,264,13,5,120,17,8,114,19,6,120,18,7,126,11,5,128
2021-04-14,16,0,9,Partly Cloudy,1,1,282,4,1,122,3,1,124,4,2,115,1,1,134,3,1,102
2021-04-15,19,0,12,Clear,2,1,294,3,1,114,1,1,132,2,1,121,1,1,147,3,1,135
2021-04-16,12,0,28,Clear,2,0,316,2,1,131,4,1,111,3,0,130,2,0,101,5,1,117
2021-04-17,14,0,9,Clear,3,1,281,4,1,111,2,2,102,5,1,145,5,1,112,3,0,112
2021-04-18,17,3,25,Partly Cloudy,2,1,310,4,2,135,1,1,121,5,1,131,2,2,125,2,1,130
2021-04-19,7,10,7,Light Rain,3,1,257,6,4,109,9,4,128,8,2,134,10,4,125,7,4,116
2021-04-20,14,0,5,Clear,2,1,303,1,2,101,4,2,143,2,1,150,3,1,119,4,2,148
2021-04-21,6,0,27,Clear,1,0,306,3,0,111,3,1,105,3,1,117,2,2,143,5,1,145
2021-04-22,17,6,16,Light Rain,4,0,271,9,2,139,8,3,110,8,3,106,6,5,139,8,3,127
2021-04-23,8,0,16,Clear,3,1,305,3,2,101,2,0,113,2,2,121,3,1,119,3,1,119
2021-04-24,20,5,5,Partly Cloudy,3,1,285,4,2,146,4,1,139,2,0,122,1,2,109,1,0,144
2021-04-25,12,0,27,Partly Cloudy,2,0,297,5,1,133,2,1,139,3,2,123,3,2,128,2,2,117
2021-04-26,12,5,24,Clear,3,1,285,3,0,138,1,1,137,3,1,110,3,1,132,4,1,132
2021-04-27,11,4,13,Clear,2,0,291,4,1,108,4,0,145,2,0,138,5,2,121,5,0,121
2021-04-28,14,17,27,Thunderstorm,9,2,213,11,7,71,17,6,72,19,7,88,15,5,91,15,4,77
2021-04-29,19,7,12,Light Rain,2,1,268,9,4,140,6,4,130,6,4,104,6,4,134,7,3,132
2021-04-30,12,0,10,Clear,1,0,294,2,2,118,5,0,145,5,1,110,4,2,111,3,0,104
2021-05-01,16,0,20,Partly Cloudy,2,1,290,2,2,129,3,2,147,3,2,132,1,2,122,4,1,124
2021-05-02,7,0,20,Clear,3,1,292,2,1,146,5,1,136,4,1,123,2,1,110,4,1,142
2021-05-03,17,0,16,Clear,3,0,286,4,1,119,1,1,106,1,2,114,2,1,104,3,1,108
2021-05-04,5,0,12,Clear,2,0,300,4,2,131,2,1,123,2,1,125,1,1,134,4,0,142
2021-05-05,8,0,14,Clear,1,1,294,3,2,112,3,1,141,3,0,120,5,1,108,4,1,147
2021-05-06,9,0,6,Clear,3,1,286,4,1,126,3,2,135,4,1,104,1,1,146,4,1,132
2021-05-07,8,0,16,Clear,1,0,301,2,0,139,1,0,133,5,1,147,1,2,138,2,1,116
2021-05-08,18,0,8,Clear,3,1,298,4,0,113,4,0,137,4,0,132,1,1,124,2,1,131
2021-05-09,6,19,27,Thunderstorm,7,3,205,13,5,73,11,6,97,19,6,114,11,3,86,12,6,100
2021-05-10,18,9,20,Light Rain,2,0,287,6,3,114,5,3,94,9,5,107,9,4,108,7,4,106
2021-05-11,18,0,14,Partly Cloudy,3,1,318,5,2,149,2,2,118,3,0,102,4,0,112,3,0,105
2021-05-12,18,0,21,Clear,2,1,297,2,1,120,1,2,110,2,1,134,1,1,120,3,0,112
2021-05-13,8,14,21,Heavy Rain,5,1,263,13,5,83,18,8,93,14,8,111,10,5,102,15,7,91
2021-05-14,17,0,26,Clear,3,0,294,5,1,109,1,2,145,2,0,130,3,1,131,4,0,106
2021-05-15,8,16,25,Thunderstorm,8,1,212,18,5,101,18,6,117,14,7,116,16,4,87,16,7,77
2021-05-16,17,0,20,Clear,2,0,282,4,1,134,1,2,145,3,1,119,3,1,143,4,1,106
2021-05-17,17,8,28,Light Rain,3,1,267,8,5,134,7,3,131,9,2,134,5,5,112,7,4,95
2021-05-18,8,0,15,Clear,1,0,309,4,1,106,3,1,103,3,0,129,3,1,121,2,2,145
2021-05-19,5,6,15,Light Rain,4,0,260,7,3,112,7,3,123,9,3,98,9,2,111,8,4,127
2021-05-20,18,2,7,Clear,1,0,296,4,1,106,4,1,140,2,0,129,2,1,112,3,1,142
2021-05-21,14,12,15,Heavy Rain,8,1,233,15,4,111,16,6,84,17,8,98,13,5,120,19,6,103
2021-05-22,16,2,9,Clear,3,1,315,3,2,128,2,1,122,3,1,125,4,0,113,2,1,135
2021-05-23,16,12,21,Heavy Rain,10,2,234,14,5,98,11,5,128,13,5,113,11,6,101,18,8,129
2021-05-24,9,1,5,Clear,3,1,313,4,0,117,4,1,119,3,1,104,3,0,117,1,0,108
2021-05-25,11,13,14,Heavy Rain,9,2,237,12,7,110,10,7,96,18,4,103,16,5,105,17,6,123
2021-05-26,11,0,7,Clear,1,0,283,4,0,111,2,2,138,2,2,128,3,1,107,4,2,119
2021-05-27,19,0,7,Clear,2,0,280,3,1,115,4,1,139,4,2,135,3,1,115,5,2,150
2021-05-28,19,0,20,Clear,2,0,294,2,1,133,4,1,144,3,2,108,5,0,139,3,2,110
2021-05-29,17,0,22,Clear,3,1,302,4,1,134,2,0,103,4,2,144,4,0,104,2,2,137
2021-05-30,15,0,5,Clear,2,0,296,2,1,110,5,2,140,3,1,112,4,1,120,3,2,127
2021-05-31,19,0,15,Clear,1,1,284,4,1,119,4,1,126,4,0,126,2,0,110,2,0,131
2021-06-01,31,0,24,Clear,2,0,298,2,0,109,3,2,131,4,2,132,4,2,103,2,1,138
2021-06-02,26,0,26,Clear,2,0,310,3,1,124,4,1,101,4,0,131,1,2,143,2,0,135
2021-06-03,30,0,21,Clear,1,0,319,2,1,133,3,1,150,3,1,119,2,2,135,3,1,137
2021-06-04,28,0,24,Clear,2,1,282,4,0,144,4,1,139,2,1,120,5,1,133,4,2,148
2021-06-05,20,0,19,Clear,1,1,282,4,1,119,4,1,149,3,1,141,3,1,132,4,2,118
2021-06-06,28,6,27,Light Rain,5,1,260,6,5,128,5,5,90,8,2,91,7,2,90,6,4,109
2021-06-07,24,0,27,Clear,2,1,288,4,1,145,2,2,114,5,2,127,1,0,102,5,1,135
2021-06-08,24,0,25,Clear,2,0,305,2,1,102,2,1,110,4,0,136,2,1,138,2,1,120
2021-06-09,26,0,22,Clear,1,1,305,2,1,106,4,0,147,3,2,130,3,2,118,3,2,111
2021-06-10,30,7,27,Light Rain,3,1,259,6,3,122,6,5,116,9,3,120,6,3,100,7,4,92
2021-06-11,25,0,10,Clear,2,0,296,5,1,137,4,2,102,2,2,133,1,2,129,1,0,103
2021-06-12,23,0,24,Partly Cloudy,1,0,281,4,2,131,3,2,148,4,1,102,2,1,129,3,0,143
2021-06-13,32,0,6,Clear,2,1,292,2,1,109,3,1,125,2,2,102,2,1,131,5,0,119
2021-06-14,23,0,16,Clear,3,1,314,4,1,113,2,1,142,5,1,129,4,2,116,3,1,140
2021-06-15,25,6,25,Light Rain,3,1,257,7,2,123,8,2,102,5,2,107,8,3,111,6,3,91
2021-06-16,21,0,25,Clear,2,1,303,4,1,149,3,0,147,4,0,107,2,2,131,3,0,106
2021-06-17,31,0,8,Partly Cloudy,2,1,282,4,1,126,1,1,122,1,1,124,2,1,141,4,1,124
2021-06-18,20,9,15,Light Rain,4,0,261,6,3,111,6,2,111,8,5,133,6,2,132,6,4,128
2021-06-19,24,0,10,Partly Cloudy,2,1,305,3,1,128,2,1,108,5,1,114,2,0,147,4,1,105
2021-06-20,33,20,24,Thunderstorm,7,2,234,13,4,93,14,5,109,16,3,75,17,6,73,18,6,82
2021-06-21,22,0,13,Partly Cloudy,1,1,306,3,0,144,2,1,125,4,2,107,4,2,102,4,1,131
2021-06-22,23,0,7,Clear,2,1,308,3,1,140,3,2,147,1,0,107,4,2,110,5,0,111
2021-06-23,23,7,27,Light Rain,3,0,279,7,4,104,6,4,133,9,4,132,10,5,107,8,2,121
2021-06-24,25,4,23,Clear,1,1,312,3,1,122,5,1,105,4,2,112,4,1,127,2,1,137
2021-06-25,34,0,28,Partly Cloudy,2,1,303,4,1,141,4,2,140,4,0,118,2,1,126,1,1,128
2021-06-26,22,0,10,Clear,1,1,315,4,2,111,2,2,102,2,1,133,2,1,109,3,2,104
2021-06-27,25,0,22,Clear,2,0,317,3,1,108,4,1,143,2,1,108,3,0,115,1,0,111
2021-06-28,34,0,12,Partly Cloudy,2,0,308,2,0,138,2,0,118,2,1,103,3,2,100,2,1,124
2021-06-29,27,13,28,Heavy Rain,6,2,269,16,6,110,15,6,86,20,5,98,12,5,117,16,7,125
2021-06-30,32,0,10,Clear,3,0,292,2,0,112,2,1,135,2,1,128,5,2,110,2,0,104
2021-07-01,29,0,19,Partly Cloudy,2,0,285,4,2,139,2,1,105,5,1,147,4,0,148,2,1,127
2021-07-02,27,0,22,Clear,3,0,298,2,2,137,3,1,101,1,0,120,5,0,109,4,1,148
2021-07-03,27,0,26,Clear,2,0,306,5,0,118,3,1,145,4,2,126,2,2,100,1,2,129
2021-07-04,21,8,26,Light Rain,3,0,281,10,2,128,6,5,128,8,3,98,9,2,133,9,3,127
2021-07-05,34,0,26,Clear,2,0,290,2,1,141,2,1,119,2,1,138,2,1,136,3,2,133
2021-07-06,29,7,12,Light Rain,5,1,264,9,2,116,6,3,136,6,4,104,9,5,101,9,2,99
2021-07-07,33,3,20,Partly Cloudy,3,1,293,3,1,119,2,2,134,3,1,141,4,0,106,1,2,111
2021-07-08,23,0,7,Clear,3,0,282,4,1,117,1,0,150,3,1,136,2,0,113,2,2,117
2021-07-09,25,19,7,Thunderstorm,8,1,241,14,3,80,13,6,76,14,5,120,13,4,102,14,7,94
2021-07-10,21,0,20,Partly Cloudy,2,1,315,4,1,141,4,2,107,3,2,115,1,1,132,3,0,149
2021-07-11,21,0,18,Clear,1,0,298,3,0,135,1,1,139,5,0,107,4,1,127,3,2,140
2021-07-12,28,0,23,Clear,1,0,294,4,0,140,4,1,103,2,2,146,3,2,144,3,2,124
2021-07-13,34,7,12,Light Rain,3,1,259,5,3,129,10,5,106,6,4,133,9,3,113,6,2,126
2021-07-14,21,0,9,Clear,2,1,319,2,1,103,2,2,131,2,1,116,3,0,124,2,0,114
2021-07-15,24,0,20,Clear,2,0,307,4,0,123,3,1,118,1,0,139,3,1,108,3,1,131
2021-07-16,29,0,11,Clear,3,0,285,2,0,126,4,1,111,3,1,122,3,1,139,1,2,109
2021-07-17,29,0,17,Partly Cloudy,2,0,306,4,1,116,2,2,140,4,0,137,3,2,109,4,0,103
2021-07-18,21,0,13,Clear,1,0,299,5,2,140,4,2,111,4,1,111,5,1,134,5,0,110
2021-07-19,32,0,20,Partly Cloudy,3,0,302,3,1,110,3,1,104,4,1,143,4,0,105,5,1,121
2021-07-20,21,0,29,Clear,2,0,306,2,0,101,2,2,115,5,0,124,3,2,123,4,2,144
2021-07-21,31,0,28,Clear,2,0,305,5,0,105,3,1,138,4,2,149,3,0,126,1,1,115
2021-07-22,23,0,8,Partly Cloudy,2,0,309,1,1,140,1,1,142,1,1,121,5,1,110,3,1,149
2021-07-23,32,0,11,Clear,3,0,301,1,0,100,4,2,102,2,1,103,2,0,109,3,2,142
2021-07-24,30,0,8,Clear,2,1,285,3,1,110,1,0,140,2,0,123,4,2,135,1,0,120
2021-07-25,32,0,14,Clear,2,1,315,4,2,119,3,1,131,5,0,104,3,2,129,3,1,120
2021-07-26,30,0,12,Partly Cloudy,1,1,309,2,2,103,5,1,112,2,0,133,1,1,142,5,1,119
2021-07-27,27,0,17,Clear,3,1,300,2,2,109,4,1,128,4,2,148,1,0,133,2,1,138
2021-07-28,29,5,8,Partly Cloudy,1,0,305,4,2,129,3,2,107,4,0,104,3,0,148,5,2,125
2021-07-29,33,0,19,Clear,2,1,294,5,2,127,2,2,133,2,2,102,2,1,101,4,2,118
2021-07-30,28,11,16,Heavy Rain,5,3,272,16,5,111,11,4,101,16,8,109,11,6,107,15,7,88
2021-07-31,27,0,6,Clear,3,1,298,4,2,141,4,1,127,3,2,119,3,1,130,1,0,124
2021-08-01,29,0,25,Partly Cloudy,1,0,316,1,2,143,2,2,106,3,2,147,2,2,142,2,2,104
2021-08-02,30,5,29,Clear,2,0,283,4,2,119,2,0,101,4,2,148,1,0,116,2,2,100
2021-08-03,23,0,28,Clear,1,0,319,2,1,117,4,1,101,4,1,111,3,2,123,4,1,127
2021-08-04,29,12,11,Heavy Rain,10,2,231,18,6,105,12,5,100,18,8,106,19,6,118,11,7,104
2021-08-05,26,0,16,Clear,3,0,304,4,1,136,1,1,148,2,0,130,3,2,105,3,2,148
2021-08-06,25,0,28,Partly Cloudy,1,0,285,5,0,140,3,1,125,4,1,102,4,1,144,5,1,136
2021-08-07,34,17,26,Thunderstorm,6,2,247,13,3,106,20,6,76,17,7,84,16,8,91,13,5,74
2021-08-08,23,0,22,Clear,2,0,316,1,1,131,2,1,124,2,2,110,2,0,134,2,2,107
2021-08-09,32,0,27,Partly Cloudy,2,1,305,1,2,132,4,0,126,5,0,147,2,2,114,3,1,142
2021-08-10,25,0,13,Clear,3,1,290,3,1,135,1,0,122,3,1,121,2,1,104,3,2,107
2021-08-11,34,4,13,Clear,2,0,294,4,1,130,3,2,131,4,1,120,4,0,104,1,1,142
2021-08-12,26,0,19,Partly Cloudy,3,0,281,2,2,148,5,0,140,4,1,119,5,0,114,3,1,133
2021-08-13,31,0,14,Partly Cloudy,2,1,306,2,1,106,3,1,141,2,2,138,4,1,122,4,1,121
2021-08-14,35,6,27,Light Rain,4,1,268,9,4,102,9,4,108,6,3,108,7,4,112,6,4,101
2021-08-15,21,0,11,Partly Cloudy,1,1,283,4,1,136,3,0,141,4,0,113,5,1,136,3,0,124
2021-08-16,23,0,16,Clear,2,1,284,1,1,110,3,1,127,3,1,113,2,0,137,2,0,132
2021-08-17,22,0,9,Clear,3,1,319,4,2,134,4,1,109,5,2,107,5,0,114,4,1,126
2021-08-18,24,0,25,Clear,1,1,299,2,1,122,3,1,133,3,0,131,5,0,119,2,1,111
2021-08-19,22,6,24,Light Rain,2,0,254,6,3,105,7,2,138,9,3,139,10,4,136,10,3,118
2021-08-20,27,0,8,Partly Cloudy,3,1,281,2,2,147,2,2,103,3,0,135,2,1,117,4,1,149
2021-08-21,25,0,24,Clear,2,0,305,4,1,106,3,2,100,3,2,101,4,1,127,4,1,117
2021-08-22,24,0,14,Partly Cloudy,2,0,311,4,1,147,1,2,134,1,1,135,5,2,139,4,1,123
2021-08-23,20,0,27,Clear,2,0,314,4,0,149,2,1,116,3,2,134,2,2,123,2,1,105
2021-08-24,24,3,25,Clear,2,0,299,5,1,127,3,1,130,4,1,119,3,0,146,4,2,145
2021-08-25,26,16,29,Thunderstorm,9,2,212,16,3,87,15,5,97,16,6,93,19,5,106,18,7,79
2021-08-26,23,0,29,Clear,2,0,299,4,1,138,2,2,146,1,1,120,2,1,143,5,0,131
2021-08-27,24,0,17,Clear,1,0,318,2,2,101,5,1,136,5,0,123,2,0,132,1,1,135
2021-08-28,24,11,6,Heavy Rain,6,2,256,18,5,103,16,6,116,12,6,115,11,4,104,19,8,101
2021-08-29,34,0,26,Partly Cloudy,3,0,310,2,2,145,2,2,123,5,1,121,3,1,130,3,2,139
2021-08-30,22,0,22,Clear,1,0,293,1,2,110,4,1,139,3,1,103,4,0,148,4,2,127
2021-08-31,26,0,5,Clear,2,1,294,1,2,132,2,1,137,3,1,118,4,2,108,5,2,140
2021-09-01,25,0,14,Clear,2,0,317,3,1,107,3,0,128,3,2,119,5,1,109,1,0,137
2021-09-02,15,0,13,Partly Cloudy,3,0,303,3,2,127,4,0,139,3,0,102,3,2,126,3,0,108
2021-09-03,16,19,22,Thunderstorm,7,2,244,20,5,120,19,4,119,17,4,77,13,8,96,12,3,86
2021-09-04,13,0,6,Partly Cloudy,3,1,317,2,0,103,3,1,101,3,0,134,2,1,144,1,0,137
2021-09-05,20,0,13,Clear,1,0,315,3,0,133,1,1,147,3,1,121,2,0,125,3,2,117
2021-09-06,17,6,23,Light Rain,3,2,281,7,4,120,8,4,104,8,2,135,9,2,101,9,2,130
2021-09-07,10,0,20,Clear,3,0,312,1,1,145,5,0,107,3,2,119,3,1,143,5,1,111
2021-09-08,12,0,22,Partly Cloudy,3,1,300,2,1,122,3,1,108,3,2,121,4,1,100,3,2,109
2021-09-09,19,11,27,Heavy Rain,6,2,251,13,5,85,18,5,122,11,5,89,17,6,127,18,5,83
2021-09-10,21,0,25,Partly Cloudy,3,0,286,4,1,148,3,1,142,3,2,108,1,1,133,2,2,138
2021-09-11,13,0,23,Partly Cloudy,1,0,307,2,0,139,3,1,124,5,2,124,1,1,143,2,2,122
2021-09-12,20,0,24,Clear,2,0,287,4,0,101,2,1,102,2,0,131,2,1,134,3,1,121
2021-09-13,11,0,20,Clear,2,0,305,2,1,144,2,0,139,1,1,129,5,0,144,3,0,137
2021-09-14,15,0,20,Clear,2,1,316,3,2,127,3,0,110,3,1,129,5,0,132,4,0,142
2021-09-15,19,4,25,Clear,3,1,296,5,0,141,2,1,120,3,0,125,5,1,137,3,1,104
2021-09-16,24,0,6,Partly Cloudy,3,1,288,3,1,145,3,2,140,5,2,150,5,1,123,4,1,135
2021-09-17,24,0,11,Clear,3,0,291,5,1,134,4,2,125,5,2,110,4,0,123,2,1,117
2021-09-18,12,0,10,Clear,3,0,313,5,0,131,4,0,149,2,2,139,2,1,126,3,1,145
2021-09-19,12,0,16,Partly Cloudy,2,0,315,3,2,109,3,1,115,5,1,115,5,2,130,2,0,113
2021-09-20,15,18,17,Thunderstorm,9,2,232,15,7,97,18,7,111,18,8,70,16,4,111,13,7,118
2021-09-21,24,0,22,Partly Cloudy,3,1,296,4,2,143,2,1,134,3,1,124,1,1,138,2,2,114
2021-09-22,18,0,14,Clear,2,1,310,2,0,143,2,1,139,4,1,114,3,2,131,3,0,133
